Id,City,Lat,Lon,day_tmp_avg,hum_pct_avg,wind_spd_avg,cld_pct_avg,rain_prob_avg,main_weath_avg,rain_vol_avg,Decision,Hotel,Url,Score,Description,Lon_h,Lat_h
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Studio-mathias-colmar,https://www.booking.com/hotel/fr/hrc-studio-mathias-colmar.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=290&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1617697046&srpvid=b9243a4b59890096&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Studio-mathias-colmar est situé à Colmar, à seulement 600 mètres de la Maison des Têtes. ",7.36120475582,48.081140893853
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Commanderie Cottage Colmar,https://www.booking.com/hotel/fr/commanderie-cottage-colmar.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=286&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1617697046&srpvid=b9243a4b59890096&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur le jardin, le Commanderie Cottage Colmar est un hébergement situé au cœur de Colmar, à seulement 300 mètres de la petite Venise de Colmar et...",7.35700246137696,48.0747471342006
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Les Colombages,https://www.booking.com/hotel/fr/les-colmbages.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=210&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1617697042&srpvid=1f7e3a4866de00b1&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Doté d'une connexion Wi-Fi gratuite, l'appartement Les Colombages est situé à Colmar, à 1,9 km de la collégiale Saint-Martin, à 2,2 km de la Maison des Têtes et à 3,9 km du parc des expositions Colmar...",7.35806208103895,48.0733342786727
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Wine Lovers Cottage,https://www.booking.com/hotel/fr/wine-lovers-cottage.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=59&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1617697032&srpvid=f6263a441cba0003&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Située à Colmar, à 3 km de la Maison des Têtes et à 3,5 km de la collégiale Saint-Martin, la villa Wine Lovers Cottage vous propose des hébergements dotés d'une connexion Wi-Fi gratuite, de la...",7.34651741268922,48.0596905938651
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Gite BI UNS chez Silvana,https://www.booking.com/hotel/fr/gite-bi-uns-chez-silvana.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=258&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1617697045&srpvid=75263a4a4684018e&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Situé à Colmar, à seulement 400 mètres de la collégiale Saint-Martin, le Gite BI UNS chez Silvana propose un hébergement avec vue sur la ville. ",7.356187915344,48.077486422525
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,L'Ourson,https://www.booking.com/hotel/fr/ourson-colmar.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=75&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1617697032&srpvid=f6263a441cba0003&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Occupant un bâtiment construit en 1903, L’Ourson propose un hébergement doté d’une connexion Wi-Fi gratuite et offrant une vue sur la ville dans le centre de Colmar, à seulement 1,1 km de la...",7.36451379999994,48.0780983
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,Reflets Sur La Lauch appartements,https://www.booking.com/hotel/fr/reflets-sur-la-lauch.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=66eb3a42c0a400c3&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Doté d'une connexion Wi-Fi gratuite, l'établissement Reflets Sur La Lauch propose des hébergements offrant une vue sur la rivière Lauch, situés à proximité de la petite Venise de Colmar. ",7.3574744,48.0738774
10,Colmar,48.0777517,7.3579641,8.68,55.5,3.71,74.25,0.49,Clouds,18.85,OK,LE 19 KLEBER,https://www.booking.com/hotel/fr/le-19-kleber.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=87&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1617697034&srpvid=82dc3a45d17f0068&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Situé à Colmar, à seulement 100 mètres de la Maison des Têtes, l'établissement LE 19 KLEBER propose un hébergement avec vue sur la ville. ",7.354929728836,48.079111152315
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,GITE LE COQ ROUGE,https://www.booking.com/hotel/fr/gite-le-coq-rouge.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.9,"Offrant une vue sur le jardin, le GITE LE COQ ROUGE propose un hébergement avec un jardin et une terrasse, à environ 300 mètres du marché de Noël d'Eguisheim. ",7.305692795701,48.041709111813
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,La Grange de Madeleine,https://www.booking.com/hotel/fr/la-grange-de-madeleine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,La Grange de Madeleine est située à Eguisheim. Cet hébergement climatisé se trouve à moins de 1 km du marché de Noël d'Eguisheim. ,7.3065467,48.0417829
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Fleur de Vigne,https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.7,"Le Fleur de Vigne est situé à environ 800 mètres du marché de Noël d'Eguisheim. Donnant sur la montagne, cet appartement bénéficie d’un jardin sur lequel il offre des vues. ",7.3051632,48.0461134
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Gîte Nature à Eguisheim,https://www.booking.com/hotel/fr/gite-nature-a-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.6,"Situé à Eguisheim, à 400 mètres du marché de Noël, le Gîte Nature à Eguisheim propose un hébergement climatisé avec un balcon et une connexion Wi-Fi gratuite. Il offre une vue sur la ville. ",7.3044255,48.0427072
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,"4 bedrooms luxury appartment for 10p in Eguisheim, 10 mn from Colmar",https://www.booking.com/hotel/fr/4-bedrooms-luxury-appartment-for-10p-in-eguisheim-10-mn-from-colmar.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.6,"Situé à Eguisheim, à 10 mn de Colmar, au cœur du marché de Noël d'Eguisheim, l'établissement 4 bedrooms luxury apartment for 10 p offre une vue sur la ville. ",7.3055657,48.0426719
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Appartement Edelweiss,https://www.booking.com/hotel/fr/appartement-edelweiss-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=42&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1617697031&srpvid=18083a43fb28015e&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.6,"Situé à Eguisheim, à 600 mètres du marché de Noël d'Eguisheim, l'Appartement Edelweiss propose un hébergement avec une terrasse, une connexion Wi-Fi gratuite et un distributeur automatique de billets....",7.30522192324838,48.0432354379764
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=88ae3a42c9e900f2&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.5,"Situé à Eguisheim, l'Elsass Design Hygge propose un service de prêt de vélos, une connexion Wi-Fi gratuite et une vue sur la ville. ",7.304598,48.04203
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,"Gîte ""Smart'In""",https://www.booking.com/hotel/fr/gite-quot-smart-39-in-quot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=29&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1617697031&srpvid=18083a43fb28015e&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.5,"Le Gîte ""Smart'In"" propose un hébergement à Eguisheim, à 200 mètres du marché de Noël. Offrant une vue sur la ville et la montagne, cet appartement dispose également d'une connexion Wi-Fi gratuite. ",7.30585561660234,48.0423196834042
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Gîte au château fleuri,https://www.booking.com/hotel/fr/gite-au-chateau-fleuri.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=26&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1617697031&srpvid=18083a43fb28015e&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.5,"Situé à Eguisheim, en Alsace, à proximité du marché de Noël d'Eguisheim, le Gîte au château fleuri propose un hébergement avec connexion Wi-Fi et parking privé gratuits. ",7.30672,48.042875
11,Eguisheim,48.0447968,7.3079618,8.7,55.62,3.63,74.75,0.49,Clouds,9.21,OK,Studio Eguisheim,https://www.booking.com/hotel/fr/studio-eguisheim.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1425030&dest_type=city&group_adults=2&group_children=0&hapos=33&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1617697031&srpvid=18083a43fb28015e&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.4,"Situé à Eguisheim, en Alsace, le Studio Eguisheim dispose d'un balcon. Cet hébergement climatisé se trouve à 1,3 km du marché de Noël d'Eguisheim. ",7.31329149999999,48.0476831
19,Cassis,43.2140359,5.5396318,13.07,51.0,7.65,46.25,0.24,Clear,8.87,OK,Les Mimosas,https://www.booking.com/hotel/fr/les-mimosas-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=224&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1617697042&srpvid=74673a4846300092&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Offrant une vue sur le jardin, l'établissement Les Mimosas propose un hébergement avec un jardin et une terrasse, à environ 5 km du cap Canaille. ",5.54055471349182,43.2156087020077
19,Cassis,43.2140359,5.5396318,13.07,51.0,7.65,46.25,0.24,Clear,8.87,OK,T2 VUE IMPRENABLE SUR CASSIS,https://www.booking.com/hotel/fr/t2-vue-imprenable-sur-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=215&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1617697042&srpvid=74673a4846300092&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Situé à Cassis, à 300 mètres de Bestouan, le T2 VUE IMPRENABLE SUR CASSIS propose un hébergement avec un casino, une connexion Wi-Fi gratuite et une cuisine commune. ",5.534772758342,43.214622142862
19,Cassis,43.2140359,5.5396318,13.07,51.0,7.65,46.25,0.24,Clear,8.87,OK,THE ADDRESS CASSIS,https://www.booking.com/hotel/fr/the-address-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1617697029&srpvid=6d1e3a42729a0049&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.8,"Situé à Cassis, à 1,1 km du Bestouan, l’ADDRESS CASSIS propose un restaurant, un bar, un parking privé gratuit et une piscine extérieure. et d’un salon commun. ",5.54109,43.220408
19,Cassis,43.2140359,5.5396318,13.07,51.0,7.65,46.25,0.24,Clear,8.87,OK,Puerta Del Sol,https://www.booking.com/hotel/fr/puerta-del-sol.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQfIAQzYAQHoAQH4AQKIAgGoAgO4AoOysIMGwAIB0gIkYzcxZTYxZjUtZjhkYS00NWI0LTkwMGUtMGVkODA1MjU3OWQy2AIF4AIB&sid=52e49e294914c8bea0175922cc65b40c&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=157&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1617697039&srpvid=3c923a47af1600fe&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,9.7,"Situé à Cassis, le Puerta Del Sol propose un hébergement climatisé avec un balcon. ",5.53168099999994,43.228507
